nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
9.794112798074658954e-01
nan
nan
nan
9.828719042540633444e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.236943847825101361e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.455319056552333734e+00
nan
1.567787187621583422e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.209968383405653380e+00
nan
nan
nan
nan
nan
nan
nan
nan
8.481957898843242027e-01
1.054567732723259876e+00
nan
nan
nan
nan
nan
nan
nan
1.366878341738946734e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
2.469881301444862398e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.408009381577401298e+00
nan
nan
nan
nan
nan
nan
nan
6.700035115482556591e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.232826322904645222e+00
7.074630595832873681e-01
nan
5.097578929292553296e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.276257377294004680e+00
1.565596294811578915e+00
nan
nan
nan
1.276257377294004680e+00
nan
nan
nan
nan
nan
nan
nan
7.898845740524553793e-01
nan
nan
2.618842220745870031e-01
nan
nan
nan
nan
nan
nan
6.428473526293269069e-01
nan
nan
1.134271164838410506e+00
nan
nan
nan
6.907356924095127138e-01
nan
nan
nan
1.111688870256380079e+00
nan
nan
nan
nan
nan
nan
nan
nan
5.133629580879985888e-01
nan
nan
1.191156240829235990e+00
nan
nan
nan
1.165839900965195266e+05
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
7.833584650217197964e-01
nan
1.129728463267721361e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
3.021101666351180826e-01
nan
nan
nan
nan
6.519183894568747473e-01
nan
4.312061002066736364e+03
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
5.869174771213089281e-01
nan
nan
nan
nan
nan
1.094492446473065428e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
3.783087831040923277e-01
nan
6.219540000197486540e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.086240626979757762e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.106520541604119945e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.361262344945395331e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.383793344789461033e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.383793344789461033e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.003519944262736274e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.198646044499842134e+00
nan
nan
nan
nan
nan
nan
nan
2.262238338090805545e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
9.603261403304310662e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
7.458918100664924111e-01
nan
nan
nan
nan
nan
1.029686004928296983e+00
nan
nan
nan
nan
7.844630225121257405e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
7.116024726095790953e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
9.166264238111878626e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
4.132035065749133373e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
8.724252951211987073e-01
nan
nan
9.757889498776994852e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
4.264035550839206046e+00
nan
nan
nan
nan
9.821189094823185028e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
8.624612767550512427e-01
nan
1.133500083427972704e+00
nan
nan
nan
nan
7.948111323631641412e-01
nan
nan
nan
nan
nan
9.343299453618429951e-01
1.118531582464445506e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.276709558277040468e+00
nan
1.238163416332764166e+00
nan
nan
nan
nan
nan
nan
8.369259591543394272e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.488783783395597915e+00
2.038325605972417520e-01
nan
1.033651939812531451e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.020872236959177615e+00
nan
nan
nan
nan
nan
nan
nan
9.414133900857971637e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
1.003077584685777346e+00
nan
nan
8.413925720608874670e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
